hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
erinnern,2,2,1,0,1,0
erinnerung,0,0,0,0,1,0
erkennen,1,1,0,0,1,0
erkenntnis,2,0,0,0,3,0
erklären,3,3,0,1,3,0
erklärung,3,0,0,0,0,0
erkämpft,0,0,0,1,0,0
erlauben,1,0,1,0,2,0
erleben,0,1,0,0,0,0
erleiden,0,0,0,0,1,0
erläutern,1,0,0,0,0,0
ermahnen,1,0,0,0,0,0
ernannt,0,0,1,0,0,0
erneuern,0,0,0,0,1,0
erneut,1,1,0,0,0,0
ernst,2,1,1,0,4,0
ernsthaft,1,1,0,0,0,0
ernsthaftigkeit,1,0,0,0,0,0
ernüchternd,1,0,0,0,0,0
erreichen,1,0,1,1,1,1
erringen,0,1,0,0,0,0
ersatz,0,0,0,1,0,0
ersatzhaftstrafen,0,1,0,0,0,0
erschreckend,0,0,0,0,0,1
erschweren,0,0,0,0,0,1
ersetzen,0,0,0,0,0,1
ersparen,0,0,1,0,1,0
erst,1,0,1,0,1,0
erstaunen,0,0,0,0,1,0
erstellen,0,0,1,0,0,0
erstere,0,0,0,0,1,0
erstes,0,0,0,0,1,0
erstickt,0,0,0,0,1,0
erstmal,0,0,1,0,0,0
erstmals,1,0,0,0,0,0
ersäufen,0,0,0,0,1,0
ertappt,0,0,0,0,0,1
ertragen,0,0,1,0,0,0
erwarten,0,0,1,0,1,0
erweitern,0,0,0,0,1,0
erwerben,1,0,0,0,1,0
erwerbsbiographie,2,0,0,0,0,0
erwähnen,0,0,2,0,0,0
erzeugen,0,0,0,0,0,1
erziehen,0,0,0,0,2,0
erziehungsaufgabe,0,0,0,0,1,0
erziehungsberechtigten,0,0,0,0,1,0
es,0,0,0,0,3,0
esken,0,0,0,0,1,0
esport,1,0,0,0,0,0
esports,2,0,0,0,0,0
essen,0,0,3,0,1,0
establishment,0,0,0,0,0,1
estland,1,0,0,0,0,0
et,0,0,0,0,0,1
etablieren,0,0,0,0,1,0
etat,1,1,0,0,0,0
etc,1,0,5,0,4,1
ethnic,0,1,0,0,0,0
ethnisch,0,0,0,0,1,0
ethnologe,0,0,0,0,1,0
etkinliğimize,0,1,0,0,0,0
etwa,0,0,0,0,1,0
eu,5,0,1,15,8,0
eu2020de,0,0,0,3,0,0
eu4women,0,0,0,1,0,0
euco,0,0,0,1,0,0
eulenspiegel,1,0,0,0,0,0
euro,0,3,1,0,4,0
eurobonds,0,0,1,0,0,0
europa,2,1,0,4,0,0
europaistdieantwort,0,0,0,3,0,0
europapolitik,1,0,0,0,0,0
europarat,0,0,0,1,0,0
europawahl,0,0,0,0,1,0
europawahl2019,0,0,0,0,1,0
europe,0,0,0,3,0,0
european,1,0,0,3,0,0
europäisch,2,0,0,1,0,0
europäische,1,0,0,0,0,0
europäischer,0,0,0,1,0,0
eusocialsummit21,0,0,0,1,0,0
evangelisch,0,0,0,0,4,0
even,1,0,0,0,0,0
eventuell,1,0,0,0,0,0
ever,0,0,0,1,0,0
everyone,0,0,0,1,0,0
everything,0,1,0,0,0,0
everywhere,0,0,0,1,0,0
exacerbated,0,0,0,1,0,0
exakt,0,1,0,0,1,0
example,1,0,0,0,0,0
exbürgerlichen,0,0,0,0,1,0
exclusion,0,0,0,1,0,0
exemplarisch,0,0,0,0,1,0
existent,0,0,0,0,1,0
existenz,0,1,0,0,3,0
existenzberechtigung,0,0,1,0,0,0
existieren,0,1,0,0,0,0
experiment,1,0,0,0,1,0
expert_,0,0,0,0,1,0
experte,0,0,0,0,1,0
experten,0,0,1,0,2,0
expertengespräch,0,0,0,0,1,0
explodieren,0,1,0,0,0,0
exportweltmeister,0,0,0,0,1,0
expression,0,0,0,1,0,0
externe,0,0,0,0,1,0
extinctionrebellion,0,1,0,0,0,0
extrem,1,0,0,0,0,1
exzellenz,0,0,0,0,1,0
exzessiv,1,0,0,0,0,0
ey,0,1,0,0,0,0
ezb,0,0,0,0,0,1
eşitlik,0,1,0,0,0,0
fabian,0,0,0,0,0,1
face,0,0,0,1,0,0
facebook,0,0,0,1,0,0
fachen,0,0,0,0,1,0
fachfrage,0,0,1,0,0,0
fachgespräch,1,0,0,0,0,0
fachkolleg,1,0,0,0,0,0
fachlehrer,0,0,0,0,1,0
facts,0,1,0,0,0,0
fahren,1,1,0,0,0,1
fahrschein,0,0,0,0,1,0
fahrspurende,0,1,0,0,0,0
fahrverbote,0,0,0,0,1,0
fahrverbotskrampf,0,0,0,0,2,0
fair,0,0,0,1,0,0
faire,1,0,0,0,0,0
fairer,0,0,0,0,1,0
fake,0,3,0,0,0,0
fakenews,0,0,0,0,1,0
fakt,0,0,0,0,1,0
faktenbefreit,0,0,0,0,1,0
faktenfreie,0,0,0,1,0,0
faktisch,0,0,0,0,1,0
faktor,0,0,0,0,0,1
faktum,0,0,2,0,0,1
fall,1,0,0,0,5,1
fallen,0,0,0,0,1,0
falsch,2,4,6,1,4,0
familie,1,3,0,0,14,0
familien,0,0,0,0,3,0
familienfreundliche,0,0,0,0,1,0
familienförderung,0,0,0,0,1,0
familienministerin,0,1,0,0,0,0
familienminsterin,0,0,0,0,1,0
familiennachzug,0,0,1,0,0,0
familienpolitik,0,0,0,0,4,0
familienpolitischer,0,0,0,0,1,0
family,0,1,0,0,0,0
fan,0,0,0,1,1,0
fangen,0,1,0,0,0,1
fantasie,0,0,0,0,1,0
far,1,0,0,1,0,0
farbe,0,0,0,0,1,0
farbfernsehens,0,0,0,0,2,0
fasching,0,0,0,0,1,0
faschingskostümen,0,0,0,0,1,0
faschismus,0,0,0,0,2,0
faschist,0,1,0,0,0,0
faschos,0,1,0,0,0,0
fast,4,0,1,1,2,1
faszinieren,0,1,0,0,0,0
faulen,0,3,0,0,0,0
favorit,0,1,0,0,1,0
faz,0,0,1,0,5,0
fazit,0,1,0,0,1,0
fckafd,0,1,0,0,0,0
fdp,3,0,0,0,3,2
februar,0,0,0,0,1,0
fehlanzeige,1,0,0,0,0,0
fehlen,2,2,1,1,3,1
fehlend,0,2,1,1,0,0
fehler,1,0,0,0,1,0
fehleranfällig,1,0,0,0,0,0
feien,0,0,0,0,1,0
feier,0,1,0,0,0,0
feierstunde,0,0,0,0,1,0
feiertag,0,0,0,0,1,0
feige,1,0,0,0,0,0
feind,0,1,0,0,0,0
feinde,0,1,0,0,0,0
feinsinniger,0,0,0,0,1,0
feld,2,0,0,0,0,1
feldschlacht,0,0,0,0,0,1
felixgermania,0,0,0,0,1,0
female,1,1,0,1,0,0
femalefutureforce,0,0,0,0,0,1
feminazis,0,1,0,0,0,0
feminin,0,1,0,0,0,0
femininum,0,1,0,0,1,0
feminism,0,0,0,1,0,0
feminismus,5,9,0,1,5,0
feminist,3,1,0,1,0,0
feministen,0,1,0,1,3,0
feministenkrieg,0,0,0,0,1,0
feministin,1,0,0,1,0,0
feministisch,1,2,0,0,5,0
feministische,0,1,0,0,4,0
feministischen,0,2,0,0,0,0
fenster,0,0,0,0,1,0
fernsehen,1,0,0,0,0,0
fertigen,0,0,0,0,1,0
fes,0,0,0,1,0,0
fest,1,0,1,0,1,1
festlegen,0,0,0,0,1,0
festmachen,0,0,0,0,1,0
festnehmen,0,1,0,0,0,0
feststellen,0,0,0,0,1,0
fetisch,0,0,0,0,1,0
fett,0,1,0,0,0,0
feuchtfröhlich,0,0,0,0,1,0
feuerwehr,0,0,0,0,4,0
ff,0,1,0,0,0,0
fff,0,0,1,0,1,0
fidesz,0,0,0,0,0,1
fiesematenten,0,0,0,0,0,1
fight,2,0,0,2,0,0
fighting,0,0,0,3,0,0
fiktive,0,0,0,0,1,0
filmen,2,4,0,0,2,0
filterblase,0,0,1,0,0,1
finances,0,0,0,1,0,0
finanz,0,0,0,0,1,0
finanzbranche,1,0,0,0,0,0
finanzeuropa,0,0,0,0,0,1
finanziell,1,0,1,0,0,0
finanzierung,0,1,0,0,0,0
finanzpolitik,0,1,0,0,0,0
finde,0,0,0,0,0,1
finden,4,2,6,1,8,3
firlefanz,0,0,0,0,2,0
firma,0,1,0,0,0,0
firmen,0,0,0,0,1,0
first,0,1,0,0,0,0
fischen,0,0,0,0,1,0
fixierung,0,0,0,1,0,0
flapsige,0,0,0,1,0,0
fleischhauer,1,0,0,0,0,0
fleischverbot,0,0,0,0,1,0
fleischwolf,0,0,0,0,1,0
flexibel,0,0,0,0,0,1
fließen,0,0,0,0,1,0
flintenuschi,0,0,0,0,1,0
floods,0,0,0,1,0,0
fluide,0,0,0,0,1,0
flutkatastrophe,0,0,0,0,1,0
flüchtling,0,1,0,0,2,0
flüchtlingskosten,0,0,0,0,1,0
flüchtlingspolitik,0,0,0,0,1,0
focus,0,1,0,0,3,0
foerderung,0,1,0,0,0,0
folge,0,0,0,0,2,1
folgen,1,2,0,1,5,0
folgendes,0,0,1,0,0,0
folglich,0,1,0,0,0,0
followende,0,0,0,0,1,0
follower,1,0,0,0,0,0
foltern,0,1,0,0,0,0
for,7,3,0,22,1,2
fordern,3,4,1,0,7,2
fordert,1,0,0,0,0,0
forderung,0,0,1,0,1,0
foreign,0,0,0,2,0,0
form,3,0,1,0,0,0
formal,0,0,0,0,1,1
formen,1,1,1,2,6,0
former,0,0,0,1,0,0
formulare,0,1,0,0,0,0
formulieren,1,0,0,1,1,1
formulierung,0,1,0,0,0,0
forscher,0,1,0,0,0,0
forschern,0,0,0,0,1,0
forschung,6,1,0,1,4,1
forschungsdirektorin,0,1,0,0,0,0
forschungsfeld,1,0,0,0,0,0
forschungsfreiheit,0,0,1,0,0,0
forschungsförderung,1,0,0,0,0,0
forschungsministerin,1,0,0,0,0,0
forschungsobjekt,1,0,0,0,0,0
forschungsprojekt,0,0,0,0,1,0
fortbildung,0,0,0,0,2,0
fortentwicklung,0,0,1,0,0,0
fortschreiten,1,1,0,0,0,0
fortschreitend,0,1,0,0,0,0
fortschritt,1,0,0,0,0,0
fortschrittlich,0,0,0,0,1,0
fortschrittsverliererinnen,1,0,0,0,0,0
forward,1,0,0,1,0,0
fotonachweis,0,0,1,0,0,0
fought,0,0,0,1,0,0
frage,5,2,3,4,13,1
fragen,1,2,1,0,7,2
frages,0,1,0,0,0,0
fragestunde,0,0,0,0,1,0
fragt,0,0,0,1,0,0
fragwürdig,0,0,0,0,2,0
fraktion,2,0,1,0,6,0
fraktionsklausur,0,0,0,1,0,0
framing,0,0,0,0,2,0
frankreich,0,1,0,1,3,0
frau,50,42,15,26,38,14
frauen,4,2,0,1,0,1
frauenanteil,0,2,1,1,0,0
frauenarbeitistmehrwert,0,1,0,0,0,0
frauenbauftragte,0,0,0,0,1,0
frauenbüros,0,0,0,1,0,0
frauenfeindlich,0,1,0,0,1,0
frauenfeindliche,0,1,0,0,0,0
frauenfeindlichkeit,0,1,0,0,0,0
frauenfussball,1,0,0,0,0,0
frauengesundheitsbericht,0,1,0,0,0,0
frauenkampftag,1,4,0,0,0,0
frauenklasse,0,0,0,0,1,0
frauenkörpern,0,0,0,0,1,0
frauenmannschaft,0,1,0,0,0,0
frauenministerin,1,0,0,0,0,0
frauenmärz,1,0,0,0,0,0
frauenparkplatz,0,0,0,0,1,0
frauenparkplätzen,0,0,0,0,1,0
frauenpolitikerin,1,0,0,0,0,0
frauenpolitisch,0,2,0,0,0,0
frauenquote,0,0,0,2,7,0
frauenquoten,0,0,0,0,2,0
frauenrecht,0,0,0,1,0,0
frauenrechte,0,2,0,0,0,0
frauensindmehrwert,1,0,0,0,0,0
frauenspezifische,2,0,0,0,0,0
frauensport,0,0,0,0,1,0
frauenstreik,0,1,0,0,0,0
frauentag,5,2,2,2,0,0
frauentag2021,0,1,0,0,0,0
frauenverachtung,1,0,0,0,0,0
frauenverdienenmehr,1,0,0,0,0,0
frauenwahlrecht,0,1,0,0,0,0
frauenwahlrechts,0,0,0,0,1,0
frauenwm,1,0,0,0,0,0
frauinnen,0,0,0,0,1,0
fraupräsident,0,0,0,0,1,0
freedom,1,0,0,1,0,0
freetech,1,0,0,0,0,0
frei,0,0,1,1,3,2
freie,1,0,2,0,0,0
freiewissenschaft,0,0,0,0,0,1
freiheit,2,1,0,2,4,0
freiheitlich,0,0,0,0,2,0
freischaffend,0,1,0,0,0,0
freitag,0,3,0,0,4,0
freitagshüpfer,0,0,0,0,1,0
fremdsprache,0,0,0,0,1,0
freu,1,0,0,0,0,0
freuen,2,2,0,0,2,1
freund,0,0,1,0,2,0
freunden,0,0,0,0,2,0
freundin,0,0,0,0,1,0
fridaysforfuture,0,1,0,0,0,0
friede,1,0,0,0,0,0
friedensforschung,1,0,0,0,0,0
friedensnobelpreis,0,0,0,1,0,0
friedrich,1,2,0,0,0,1
friend,0,0,0,4,0,0
friends,0,1,0,1,0,0
frisst,0,0,1,0,1,0
fritz,0,0,0,0,1,0
from,1,0,0,3,0,1
frömming,0,0,0,0,1,0
früh,0,1,0,0,1,1
frühsexualisierung,0,0,0,0,6,0
fu,0,0,0,0,1,0
fuer,0,1,0,0,0,0
full,0,0,0,2,0,0
fundamental,1,0,0,0,0,0
funktionieren,1,0,0,0,2,1
funktionierend,0,0,0,0,1,0
funktioniert,1,0,0,0,1,0
funktionsfähig,0,0,0,0,1,0
furchtbar,0,0,0,0,1,0
further,1,0,0,0,0,0
future,0,0,0,1,0,0
fuß,1,0,0,0,1,0
fußball,0,1,0,0,0,0
fußballer,0,1,0,0,0,0
fußballunterhaltung,0,0,0,0,1,0
fußballverein,0,0,0,1,0,0
fußen,0,0,0,0,1,0
fw,0,0,0,0,0,1
fähigkeit,0,0,0,0,0,1
fällen,2,2,1,1,2,0
fällig,0,0,0,0,1,0
fällt,0,0,0,0,1,0
fänd,0,1,0,0,0,0
fördermittel,0,1,0,0,0,0
fördern,1,0,0,0,4,0
förderung,1,0,0,0,4,0
fügen,0,1,0,0,0,0
fühlen,1,0,0,3,11,0
führen,0,1,1,0,3,2
führend,0,0,0,0,1,0
führung,1,0,0,0,1,1
führungsebenen,0,0,0,1,0,0
fündig,0,1,0,0,0,0
fünftel,0,1,0,0,0,0
für,3,6,2,3,5,2
fürchten,0,0,0,0,1,0
fürchterlich,0,0,0,0,1,0
fürdeutschland,1,0,0,0,0,0
fürs,0,0,0,0,3,0
fürstlich,0,0,0,0,1,0
gaga,1,1,2,0,14,0
gambrinus,0,0,0,0,0,1
gaming,1,0,0,0,0,0
gang,0,0,0,0,1,0
ganserer,0,0,0,0,2,0
ganz,0,0,0,0,2,1
ganzundgarnicht,0,0,0,0,1,0
gap,8,6,2,7,0,3
garantieren,1,0,0,0,1,2
garantierente,1,0,0,0,0,0
garnicht,0,1,0,0,0,0
gasen,0,0,0,0,0,1
gastbeitrag,2,0,1,1,1,0
gasthof,0,0,0,0,1,0
gaststätte,0,0,0,0,1,0
gate,0,0,0,0,1,0
gaus,0,0,0,0,1,0
gay,0,0,0,1,0,0
ge,1,0,0,0,0,0
gebdert,0,0,0,0,1,0
geben,0,3,2,0,6,1
gebet,0,0,0,0,1,0
gebetsformel,0,0,0,0,1,0
gebildet,0,0,0,0,0,1
gebildete,0,0,0,0,0,1
gebrauchen,0,0,2,0,1,0
geburtstag,0,0,0,0,1,0
gebären,0,0,1,0,0,0
gebühr,0,0,0,0,1,0
gebührenzahlens,0,0,0,1,0,0
gedanke,0,0,0,0,1,0
gedanken,1,0,0,0,0,0
gedankengut,0,0,0,0,1,0
gedenken,0,1,0,0,1,0
gedicht,0,0,0,0,1,0
gedöns,1,0,0,0,2,0
geehrt,0,0,0,0,2,0
geeignet,0,0,0,0,1,0
gefahr,0,2,0,0,1,0
gefassten,0,1,0,0,0,0
gefeiert,0,0,0,0,1,0
geflüchtet,0,2,0,0,0,0
gefunden,0,0,0,0,1,0
gefährden,0,0,0,0,3,1
gefährder,0,0,1,0,2,0
gefährlich,0,0,0,0,5,0
geförderte,0,0,0,0,2,0
geförderten,0,0,0,0,1,0
gefühl,0,1,0,0,2,2
geführte,0,0,0,0,1,0
gegen,1,0,0,0,4,0
gegendemo,0,0,0,0,1,0
gegendert,0,0,1,0,1,0
gegenteil,0,0,1,1,0,0
gegenwart,0,1,0,0,0,0
gegner,0,1,0,0,1,1
gehalt,1,0,0,1,0,0
gehaltsgruppen,0,0,0,0,0,1
gehaltslücke,0,0,0,1,0,0
gehaltsnachzahlung,1,0,0,0,0,0
gehaltsunterschiede,0,0,0,0,0,1
gehassten,0,0,0,0,0,1
geheimnis,0,0,1,0,0,0
gehen,0,0,0,1,0,0
geheuchel,0,0,0,0,1,0
gehirn,0,1,0,0,0,0
gehirnimpfung,0,0,0,0,1,0
geht,1,1,0,3,0,0
gehts,0,1,1,1,0,0
gehören,0,1,0,0,2,0
geist,0,0,0,0,2,0
geistig,0,0,1,0,2,0
geistlos,0,0,0,0,1,0
geißel,0,0,0,0,1,0
gekeife,0,0,0,0,1,0
gekreische,0,0,0,0,1,0
gelaber,0,1,0,0,0,0
gelb,0,0,0,0,1,0
geld,1,1,0,1,7,0
geldindiehand,0,0,0,1,0,0
geldstrafe,0,0,0,1,0,0
geldstrafen,0,1,0,0,0,0
geldverschwendung,0,0,1,0,0,0
gelebt,0,0,0,0,1,1
gelegenheit,0,0,0,0,0,1
gelingen,1,0,0,0,0,0
gelten,0,1,1,1,1,0
gemeindeparlament,0,0,0,0,1,0
gemeinnuetzigkeit,0,0,1,0,0,0
gemeinsam,0,0,0,2,0,1
gemeint,0,0,0,0,1,0
genannt,0,1,2,0,5,0
genau,3,4,2,0,7,2
genauso,2,0,0,0,0,0
gendegaga,0,0,0,0,1,0
gender,61,45,33,49,180,23
gender_und_klima_gaga,0,0,0,0,1,0
genderal,0,0,0,0,1,0
genderaspekten,0,0,0,0,1,0
genderaward2018,1,1,0,0,0,0
genderaward2019,0,0,0,1,0,0
genderbalance,0,1,0,0,0,0
genderbasedviolence,0,1,0,0,0,0
genderbasierte,0,0,0,2,0,0
genderbeauftragte,1,0,0,0,1,0
genderbehörde,1,0,0,0,0,0
genderbekloppten,0,0,0,0,1,0
genderbezogene,1,0,0,0,0,0
genderbias,1,0,0,0,0,0
genderblödsinn,0,0,1,0,0,0
genderbrille,0,0,0,0,0,1
genderbudgeting,3,2,0,4,0,0
gendercaregap,0,0,1,0,0,0
genderdeutsch,0,0,0,0,1,0
genderdimension,1,0,0,0,0,0
genderdingsbums,0,0,0,0,1,0
genderdiverse,0,0,0,0,0,1
genderdiversenquote,0,0,0,0,1,0
genderdiversity,0,0,0,0,1,0
genderdoppelpunkt,0,0,2,0,1,0
genderdreck,0,0,0,0,1,0
genderdynamiken,0,0,0,0,1,0
gendere,0,0,1,0,1,1
gendereconimics,1,0,0,0,0,0
gendereconomics,3,0,0,0,0,0
genderequality,4,2,0,7,0,1
genderequity,0,3,0,0,1,0
genderfairness,0,0,0,0,0,1
genderfanatiker,0,0,0,0,1,0
genderfans,0,0,0,0,1,0
genderfluid,0,0,0,0,2,0
genderfluiden,0,0,0,0,0,1
genderforscher,1,0,0,0,1,0
genderforscherin,0,0,0,0,1,0
genderforschung,6,0,0,0,5,2
genderfragen,1,0,1,0,0,0
genderfreunde,0,0,0,0,1,0
genderfunk,0,0,0,0,1,0
gendergaga,4,5,9,4,88,1
gendergagaisten,0,0,0,0,2,0
gendergagas,0,0,0,0,1,0
gendergags,0,0,0,0,1,0
gendergap,4,5,0,1,0,0
gendergedöns,0,0,0,0,5,0
gendergepansche,0,0,0,0,1,0
gendergerecht,2,0,1,3,4,1
gendergerechte,3,1,1,0,10,5
gendergerechten,1,1,1,0,1,0
gendergerechter,0,0,0,1,0,1
gendergerechtes,0,0,0,0,1,0
gendergerechtigkeit,1,4,0,0,4,2
gendergesichtspunkt,0,0,1,0,0,0
gendergrütze,0,0,0,0,2,0
genderidentität,0,0,0,1,0,0
genderideologen,0,0,0,0,1,0
genderideologie,1,0,0,0,4,2
genderinequality,1,0,0,0,0,0
gendering,0,0,1,0,0,0
genderinnen,0,0,0,0,1,0
genderirrsinn,0,0,1,0,0,0
genderism,0,0,0,0,1,0
genderismus,0,0,0,0,5,0
genderista,0,0,0,0,1,0
genderisten,0,1,0,0,1,0
genderixis,0,0,0,0,1,0
genderjustice,1,0,0,0,0,0
genderkacke,0,1,0,0,0,0
genderklo,0,0,0,0,3,0
genderklos,0,0,0,0,1,0
genderkram,0,0,1,0,0,0
genderkunstsprache,0,0,1,0,0,0
genderleadershipgap,1,0,0,0,0,0
gendermainstreaming,0,0,0,1,1,0
gendermarketing,0,6,0,0,0,0
gendermarketings,0,1,0,0,0,0
gendermedizin,0,1,0,0,0,0
genderministerin,0,0,0,0,1,0
gendermonitoring,0,1,0,0,0,0
gendern,26,20,45,18,38,16
gendernachtigäll,0,0,0,0,1,0
genderneusprech,0,0,0,0,2,0
genderneutral,0,0,0,0,3,0
genderneutrale,0,0,0,0,1,1
genderneutrales,0,0,0,0,1,0
genderneutrallaws,1,0,0,0,0,0
gendernneindanke,0,0,1,0,1,0
genderns,0,1,0,1,2,0
genderoscargap,0,1,0,0,0,0
genderpartei,0,0,0,0,1,1
genderpause,0,0,0,0,1,0
genderpaygap,34,33,7,16,7,5
genderpensiongap,2,0,0,0,0,0
genderperspektive,1,0,0,0,0,0
genderpolitik,0,0,0,0,1,0
genderpolitisch,0,0,0,0,0,1
genderpolitische,0,0,0,0,1,0
genderpricing,0,0,1,0,0,0
genderprojekt,0,0,0,0,1,0
genderquark,0,0,0,0,2,0
genderquatsch,0,0,0,0,10,0
genderquiz,1,0,0,0,0,0
genderreveal,0,0,0,0,1,0
genderrollen,0,0,0,0,1,0
genderschwachsinn,0,0,0,0,1,0
genderschwachsinns,0,0,0,0,1,0
genderschwurbelei,0,0,1,0,0,0
gendersensible,0,0,0,0,1,0
gendersinn,0,1,0,0,0,0
genderspinner,0,0,0,0,1,0
gendersprache,2,4,8,1,7,3
gendersprachpolizei,0,0,0,0,1,0
gendersprech,0,0,1,0,3,0
genderstar,6,1,0,0,0,0
genderstern,1,2,5,0,5,3
gendersternchen,6,5,19,2,10,3
gendersternchentanten,1,0,0,0,0,0
gendersternneindanke,0,0,1,0,0,0
genderstotter,0,0,0,0,1,0
genderstudies,7,6,0,0,4,1
genderswap,0,0,0,0,1,0
genderswapmalanders,0,1,0,0,0,0
gendert,0,2,6,2,13,2
genderthemen,0,0,0,1,0,0
gendertheorie,0,0,0,0,1,0
gendertoiletten,0,0,0,0,1,0
gendertotalitäre,0,0,0,0,1,0
gendertrouble,0,2,0,0,0,0
genderunfug,0,1,0,0,2,0
genderuniversum,0,0,0,0,1,0
genderunsinn,0,0,0,0,2,0
genderunterstrich,0,0,1,0,0,0
genderverblendet,0,0,0,1,0,0
genderverbot,1,5,0,0,1,1
genderverteilung,1,0,0,0,0,0
gendervorwurf,0,1,0,0,0,0
genderwahn,3,5,5,2,28,4
genderwahnsinn,0,1,1,1,4,0
genderwissenschaft,0,0,0,0,0,1
genderwissenschaften,0,0,0,0,2,0
genderzeichen,0,0,2,0,0,0
genderzwang,0,1,2,0,0,0
genderökonomie,1,0,0,0,0,0
genderübertreibung,0,0,0,0,0,1
general,0,0,0,0,2,0
generaldebatte,0,0,0,0,1,0
generalinspekteur,0,0,0,0,1,0
generation,0,1,0,0,1,0
generationengerechte,0,0,0,0,0,1
generell,0,2,0,0,0,0
generelle,0,0,1,0,0,0
generisch,0,0,0,0,2,0
generischesmaskulinum,1,0,0,0,1,0
geniekult,0,1,0,0,0,0
genoss,0,1,0,0,0,0
genug,0,0,0,0,2,0
genügen,0,0,1,0,2,0
georg,0,1,0,0,0,0
george,0,1,0,0,0,0
gera,0,0,0,0,6,0
gerade,1,1,0,2,3,1
geradejetzt,0,0,0,2,0,0
geradestehen,0,0,0,0,1,0
geraten,1,0,0,0,1,0
gerecht,7,0,0,1,2,0
gerechte,1,0,0,0,0,0
gerechter,1,0,1,0,0,0
gerechtergerechter,1,0,0,0,0,0
gerechtesprache,1,0,0,0,0,0
gerechtigkeit,5,1,0,2,2,1
gerechtigkeitslücken,0,1,0,0,0,0
gerettet,0,0,0,0,1,0
gericht,0,0,0,0,1,0
gerichtet,0,0,0,0,0,1
gerichts,0,0,0,0,1,0
geriert,0,0,0,0,1,0
gering,1,1,1,0,0,0
german,0,2,0,1,0,0
germanist,0,0,0,0,1,0
germany,1,1,0,1,0,0
gerne,1,2,4,1,5,1
gersrb,0,0,0,0,1,0
gerster,0,0,1,0,0,0
gerundet,0,0,0,0,1,0
gesamtgesellschaftlich,0,0,1,0,0,0
gesamtgesellschaftlichen,0,0,0,0,1,0
gesamtkartoffelauflauf,0,1,0,0,0,0
gesamtwirtschaftlichen,0,0,1,0,0,0
geschehen,0,0,1,0,0,0
geschichte,0,1,0,0,0,1
geschichtsunterricht,0,0,0,1,0,0
geschlecht,6,6,6,1,30,1
geschlechter,3,0,0,0,1,0
geschlechterdiversifizieren,0,0,0,0,1,0
geschlechterforschung,1,0,0,0,0,0
geschlechtergerecht,1,0,0,3,1,1
geschlechtergerechte,3,1,1,2,3,0
geschlechtergerechter,0,0,0,0,0,1
geschlechtergerechtigkeit,3,2,1,6,1,0
geschlechtergerechtigtkeit,1,0,0,0,0,0
geschlechterstereotype,0,0,0,0,0,1
geschlechtersystem,0,0,1,0,0,0
geschlechterunabhängiger,0,0,1,0,0,0
geschlechterverhältnissen,0,1,0,0,0,0
geschlechtliche,0,0,0,0,1,0
geschlechtsgenossin,0,0,0,0,1,0
geschlechtsidentitäten,0,0,0,0,1,1
geschlechtsneutral,1,0,0,0,0,0
geschlechtsneutralen,0,0,0,0,1,0
geschlechtsspezifische,2,0,0,0,0,0
geschlechtsspezifischen,0,1,0,0,0,0
geschwätzwissenschaften,0,0,0,0,2,0
geschäftsführende,0,0,1,0,0,0
geschätzt,0,0,0,0,0,1
gesellschaft,0,1,2,1,6,3
gesellschaftlich,1,1,0,0,2,0
gesellschaftliche,0,0,0,0,0,1
gesellschaftsingenieure,0,0,0,0,1,0
gesellschaftskritik,0,0,0,0,1,0
gesellschaftsordnung,0,0,0,0,1,0
gesellschaftszerfall,0,0,0,0,1,0
gesetz,2,1,1,0,2,2
gesetzbuch,0,0,0,0,1,0
gesetze,0,0,0,0,1,0
gesetzentwurf,0,0,0,0,1,0
gesetzes,2,0,0,0,0,0
gesetzesentwurf,0,0,0,0,1,0
gesetzesentwürfen,1,0,0,0,0,0
gesetzessprache,0,0,1,0,0,0
gesetzestexte,1,0,0,0,0,1
gesetzestexten,0,0,0,0,0,1
gesetzgeber,0,0,0,0,1,0
gesetzlich,0,1,1,1,1,0
gesicht,1,0,0,0,0,0
gesinnungspolizei,0,0,0,0,0,1
gesondert,0,0,0,0,1,0
gespräch,0,0,1,0,1,0
gestalten,2,0,0,0,0,0
gestaltungspolitische,0,0,0,0,1,0
gestelzten,0,0,0,0,0,1
gestern,1,1,0,1,0,0
gestzlichen,0,0,0,1,0,0
gesundheit,0,0,0,0,1,0
gesundheitsforschung,1,0,0,0,0,0
gesundheitsrisikor2,0,0,1,0,0,0
gesundheitssystem,0,1,0,0,0,0
get,1,0,0,0,0,0
getrieben,0,0,0,0,2,0
getue,0,0,0,0,1,0
gewachsene,0,0,1,0,0,0
gewalt,0,1,0,3,1,1
gewaltdelikt,1,0,0,0,0,0
gewaltenteilung,0,0,0,0,1,0
gewaltig,1,0,0,0,0,0
gewerkschaft,0,0,0,0,1,0
gewerkschaftlich,1,0,0,0,0,0
gewinnen,1,1,0,2,1,1
gewährleisten,1,0,0,0,1,0
gewöhnen,0,0,0,0,1,0
gewöhnung,0,0,0,0,1,0
gez,0,0,0,0,6,0
gezabschaffen,0,0,0,0,2,0
gezeter,1,0,0,0,0,0
gfds,0,0,1,0,0,0
gfsa,0,0,0,0,1,0
gg,0,1,0,0,2,0
gibt,4,0,0,0,2,0
gibts,1,0,0,0,0,0
giffey,1,1,0,0,1,0
