,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,var
2018-05-07,2.0,0.0,2.0,8.0,2.0,0.0,Geschlecht
2018-05-08,2.0,0.0,2.0,8.0,2.0,0.0,Geschlecht
2018-05-09,2.0,0.0,2.0,9.0,2.0,0.0,Geschlecht
2018-05-10,2.0,0.0,2.0,10.0,2.0,0.0,Geschlecht
2018-05-11,2.0,0.0,3.0,10.0,2.0,0.0,Geschlecht
2018-05-12,3.0,0.0,3.0,9.0,2.0,0.0,Geschlecht
2018-05-13,3.0,0.0,3.0,9.0,2.0,0.0,Geschlecht
2018-05-14,3.0,0.0,4.0,11.0,2.0,0.0,Geschlecht
2018-05-15,2.0,0.0,4.0,11.0,2.0,0.0,Geschlecht
2018-05-16,2.0,0.0,4.0,11.0,2.0,0.0,Geschlecht
2018-05-17,2.0,0.0,4.0,12.0,2.0,0.0,Geschlecht
2018-05-18,2.0,0.0,4.0,11.0,2.0,0.0,Geschlecht
2018-05-19,2.0,0.0,5.0,13.0,2.0,0.0,Geschlecht
2018-05-20,3.0,0.0,6.0,13.0,2.0,0.0,Geschlecht
2018-05-21,3.0,0.0,6.0,13.0,1.0,0.0,Geschlecht
2018-05-22,3.0,0.0,6.0,13.0,1.0,0.0,Geschlecht
2018-05-23,3.0,0.0,6.0,15.0,1.0,0.0,Geschlecht
2018-05-24,3.0,0.0,6.0,14.0,1.0,0.0,Geschlecht
2018-05-25,3.0,0.0,6.0,14.0,1.0,0.0,Geschlecht
2018-05-26,3.0,0.0,5.0,13.0,1.0,0.0,Geschlecht
2018-05-27,2.0,0.0,5.0,12.0,1.0,0.0,Geschlecht
2018-05-28,2.0,0.0,5.0,12.0,1.0,0.0,Geschlecht
2018-05-29,2.0,0.0,5.0,12.0,1.0,0.0,Geschlecht
2018-05-30,3.0,0.0,5.0,13.0,1.0,0.0,Geschlecht
2018-05-31,3.0,0.0,5.0,13.0,1.0,0.0,Geschlecht
2018-06-01,4.0,0.0,5.0,13.0,1.0,0.0,Geschlecht
2018-06-02,4.0,0.0,5.0,13.0,1.0,1.0,Geschlecht
2018-06-03,4.0,0.0,5.0,13.0,1.0,1.0,Geschlecht
2018-06-04,4.0,0.0,5.0,12.0,1.0,1.0,Geschlecht
2018-06-05,4.0,0.0,4.0,12.0,1.0,1.0,Geschlecht
2018-06-06,4.0,0.0,4.0,12.0,1.0,1.0,Geschlecht
2018-06-07,4.0,0.0,5.0,12.0,1.0,1.0,Geschlecht
2018-06-08,4.0,0.0,5.0,13.0,1.0,1.0,Geschlecht
2018-06-09,4.0,0.0,5.0,12.0,2.0,1.0,Geschlecht
2018-06-10,4.0,0.0,4.0,12.0,2.0,1.0,Geschlecht
2018-06-11,3.0,0.0,4.0,13.0,3.0,1.0,Geschlecht
2018-06-12,4.0,0.0,4.0,13.0,4.0,1.0,Geschlecht
2018-06-13,4.0,0.0,4.0,14.0,4.0,1.0,Geschlecht
2018-06-14,6.0,0.0,5.0,14.0,4.0,1.0,Geschlecht
2018-06-15,6.0,0.0,6.0,14.0,4.0,1.0,Geschlecht
2018-06-16,6.0,0.0,6.0,13.0,4.0,1.0,Geschlecht
2018-06-17,6.0,0.0,6.0,13.0,4.0,1.0,Geschlecht
2018-06-18,6.0,0.0,5.0,11.0,4.0,1.0,Geschlecht
2018-06-19,5.0,0.0,4.0,11.0,4.0,1.0,Geschlecht
2018-06-20,5.0,0.0,4.0,12.0,4.0,2.0,Geschlecht
2018-06-21,5.0,0.0,4.0,12.0,4.0,2.0,Geschlecht
2018-06-22,5.0,0.0,4.0,11.0,5.0,2.0,Geschlecht
2018-06-23,6.0,0.0,4.0,11.0,5.0,2.0,Geschlecht
2018-06-24,6.0,0.0,4.0,10.0,5.0,2.0,Geschlecht
2018-06-25,6.0,0.0,4.0,10.0,5.0,2.0,Geschlecht
2018-06-26,6.0,0.0,4.0,10.0,6.0,2.0,Geschlecht
2018-06-27,6.0,0.0,4.0,10.0,6.0,2.0,Geschlecht
2018-06-28,6.0,0.0,4.0,10.0,6.0,2.0,Geschlecht
2018-06-29,5.0,0.0,4.0,9.0,7.0,2.0,Geschlecht
2018-06-30,5.0,0.0,4.0,10.0,7.0,4.0,Geschlecht
2018-07-01,4.0,0.0,4.0,10.0,7.0,4.0,Geschlecht
2018-07-02,4.0,0.0,4.0,10.0,7.0,3.0,Geschlecht
2018-07-03,4.0,0.0,4.0,10.0,6.0,3.0,Geschlecht
2018-07-04,4.0,0.0,4.0,12.0,7.0,3.0,Geschlecht
2018-07-05,4.0,0.0,5.0,13.0,8.0,3.0,Geschlecht
2018-07-06,4.0,0.0,5.0,13.0,9.0,3.0,Geschlecht
2018-07-07,4.0,0.0,4.0,14.0,9.0,3.0,Geschlecht
2018-07-08,4.0,0.0,5.0,13.0,9.0,3.0,Geschlecht
2018-07-09,4.0,0.0,5.0,13.0,8.0,3.0,Geschlecht
2018-07-10,4.0,0.0,5.0,13.0,9.0,3.0,Geschlecht
2018-07-11,4.0,0.0,5.0,12.0,8.0,3.0,Geschlecht
2018-07-12,3.0,0.0,5.0,12.0,7.0,3.0,Geschlecht
2018-07-13,3.0,0.0,4.0,11.0,8.0,3.0,Geschlecht
2018-07-14,1.0,0.0,3.0,11.0,8.0,3.0,Geschlecht
2018-07-15,1.0,0.0,2.0,11.0,8.0,3.0,Geschlecht
2018-07-16,1.0,0.0,2.0,11.0,8.0,3.0,Geschlecht
2018-07-17,1.0,0.0,2.0,11.0,9.0,3.0,Geschlecht
2018-07-18,1.0,0.0,2.0,12.0,9.0,3.0,Geschlecht
2018-07-19,1.0,0.0,2.0,12.0,9.0,3.0,Geschlecht
2018-07-20,1.0,0.0,2.0,11.0,9.0,2.0,Geschlecht
2018-07-21,1.0,0.0,2.0,11.0,9.0,2.0,Geschlecht
2018-07-22,1.0,0.0,2.0,10.0,8.0,2.0,Geschlecht
2018-07-23,0.0,0.0,2.0,10.0,8.0,2.0,Geschlecht
2018-07-24,0.0,0.0,2.0,10.0,8.0,2.0,Geschlecht
2018-07-25,0.0,0.0,2.0,10.0,9.0,2.0,Geschlecht
2018-07-26,0.0,0.0,2.0,10.0,8.0,2.0,Geschlecht
2018-07-27,0.0,0.0,2.0,10.0,8.0,2.0,Geschlecht
2018-07-28,0.0,0.0,3.0,11.0,9.0,2.0,Geschlecht
2018-07-29,0.0,0.0,3.0,11.0,8.0,2.0,Geschlecht
2018-07-30,0.0,0.0,3.0,10.0,8.0,0.0,Geschlecht
2018-07-31,0.0,0.0,3.0,10.0,9.0,0.0,Geschlecht
2018-08-01,0.0,0.0,3.0,11.0,9.0,0.0,Geschlecht
2018-08-02,1.0,0.0,3.0,11.0,9.0,0.0,Geschlecht
2018-08-03,1.0,0.0,3.0,9.0,8.0,0.0,Geschlecht
2018-08-04,1.0,0.0,2.0,7.0,7.0,0.0,Geschlecht
2018-08-05,1.0,0.0,3.0,7.0,6.0,0.0,Geschlecht
2018-08-06,1.0,0.0,3.0,6.0,6.0,0.0,Geschlecht
2018-08-07,1.0,0.0,2.0,6.0,6.0,0.0,Geschlecht
2018-08-08,2.0,0.0,2.0,6.0,6.0,0.0,Geschlecht
2018-08-09,2.0,0.0,2.0,6.0,5.0,0.0,Geschlecht
2018-08-10,3.0,1.0,3.0,7.0,5.0,0.0,Geschlecht
2018-08-11,3.0,1.0,3.0,8.0,5.0,0.0,Geschlecht
2018-08-12,3.0,1.0,3.0,6.0,4.0,0.0,Geschlecht
2018-08-13,3.0,1.0,3.0,7.0,4.0,0.0,Geschlecht
2018-08-14,3.0,1.0,3.0,7.0,4.0,0.0,Geschlecht
2018-08-15,6.0,1.0,4.0,8.0,5.0,1.0,Geschlecht
2018-08-16,6.0,1.0,4.0,9.0,4.0,1.0,Geschlecht
2018-08-17,6.0,1.0,4.0,8.0,4.0,2.0,Geschlecht
2018-08-18,6.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-19,6.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-20,6.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-21,7.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-22,7.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-23,7.0,1.0,4.0,9.0,4.0,2.0,Geschlecht
2018-08-24,7.0,1.0,4.0,9.0,3.0,2.0,Geschlecht
2018-08-25,7.0,1.0,4.0,9.0,3.0,2.0,Geschlecht
2018-08-26,7.0,1.0,4.0,9.0,3.0,2.0,Geschlecht
2018-08-27,7.0,1.0,3.0,8.0,2.0,2.0,Geschlecht
2018-08-28,7.0,1.0,3.0,8.0,2.0,2.0,Geschlecht
2018-08-29,7.0,1.0,3.0,8.0,2.0,2.0,Geschlecht
2018-08-30,7.0,2.0,3.0,9.0,1.0,2.0,Geschlecht
2018-08-31,7.0,2.0,3.0,8.0,1.0,2.0,Geschlecht
2018-09-01,6.0,2.0,3.0,8.0,1.0,2.0,Geschlecht
2018-09-02,6.0,2.0,3.0,8.0,1.0,2.0,Geschlecht
2018-09-03,6.0,2.0,3.0,9.0,2.0,2.0,Geschlecht
2018-09-04,6.0,2.0,2.0,9.0,2.0,2.0,Geschlecht
2018-09-05,6.0,2.0,2.0,9.0,2.0,2.0,Geschlecht
2018-09-06,6.0,2.0,2.0,8.0,2.0,2.0,Geschlecht
2018-09-07,5.0,2.0,2.0,8.0,2.0,2.0,Geschlecht
2018-09-08,5.0,2.0,2.0,8.0,2.0,2.0,Geschlecht
2018-09-09,4.0,1.0,1.0,7.0,3.0,2.0,Geschlecht
2018-09-10,4.0,1.0,1.0,6.0,3.0,2.0,Geschlecht
2018-09-11,4.0,1.0,1.0,6.0,4.0,2.0,Geschlecht
2018-09-12,4.0,1.0,1.0,5.0,4.0,2.0,Geschlecht
2018-09-13,4.0,1.0,1.0,5.0,4.0,2.0,Geschlecht
2018-09-14,2.0,1.0,0.0,4.0,3.0,1.0,Geschlecht
2018-09-15,2.0,1.0,0.0,3.0,3.0,1.0,Geschlecht
2018-09-16,2.0,1.0,0.0,3.0,3.0,0.0,Geschlecht
2018-09-17,2.0,1.0,0.0,2.0,4.0,0.0,Geschlecht
2018-09-18,2.0,1.0,0.0,3.0,4.0,0.0,Geschlecht
2018-09-19,2.0,1.0,0.0,3.0,6.0,0.0,Geschlecht
2018-09-20,1.0,1.0,0.0,3.0,6.0,0.0,Geschlecht
2018-09-21,1.0,1.0,0.0,3.0,6.0,0.0,Geschlecht
2018-09-22,1.0,1.0,0.0,3.0,6.0,0.0,Geschlecht
2018-09-23,1.0,1.0,0.0,5.0,6.0,0.0,Geschlecht
2018-09-24,2.0,1.0,0.0,5.0,9.0,0.0,Geschlecht
2018-09-25,2.0,1.0,0.0,6.0,9.0,0.0,Geschlecht
2018-09-26,3.0,1.0,0.0,6.0,9.0,0.0,Geschlecht
2018-09-27,3.0,1.0,0.0,8.0,9.0,0.0,Geschlecht
2018-09-28,3.0,1.0,0.0,10.0,9.0,0.0,Geschlecht
2018-09-29,3.0,0.0,0.0,10.0,9.0,0.0,Geschlecht
2018-09-30,3.0,0.0,0.0,10.0,10.0,0.0,Geschlecht
2018-10-01,4.0,0.0,1.0,11.0,10.0,4.0,Geschlecht
2018-10-02,4.0,0.0,1.0,11.0,10.0,4.0,Geschlecht
2018-10-03,4.0,0.0,1.0,10.0,9.0,4.0,Geschlecht
2018-10-04,4.0,0.0,1.0,10.0,9.0,4.0,Geschlecht
2018-10-05,4.0,0.0,1.0,10.0,10.0,4.0,Geschlecht
2018-10-06,5.0,0.0,2.0,10.0,10.0,4.0,Geschlecht
2018-10-07,5.0,0.0,2.0,11.0,10.0,4.0,Geschlecht
2018-10-08,5.0,0.0,3.0,14.0,10.0,4.0,Geschlecht
2018-10-09,5.0,0.0,3.0,17.0,9.0,4.0,Geschlecht
2018-10-10,5.0,0.0,3.0,17.0,9.0,4.0,Geschlecht
2018-10-11,5.0,2.0,4.0,19.0,10.0,6.0,Geschlecht
2018-10-12,6.0,2.0,4.0,21.0,10.0,7.0,Geschlecht
2018-10-13,6.0,2.0,4.0,21.0,10.0,7.0,Geschlecht
2018-10-14,5.0,2.0,4.0,22.0,10.0,7.0,Geschlecht
2018-10-15,5.0,2.0,4.0,23.0,10.0,7.0,Geschlecht
2018-10-16,5.0,2.0,4.0,23.0,10.0,8.0,Geschlecht
2018-10-17,5.0,2.0,4.0,23.0,9.0,8.0,Geschlecht
2018-10-18,5.0,2.0,4.0,22.0,9.0,8.0,Geschlecht
2018-10-19,5.0,2.0,4.0,23.0,10.0,8.0,Geschlecht
2018-10-20,5.0,2.0,4.0,24.0,10.0,8.0,Geschlecht
2018-10-21,5.0,2.0,4.0,24.0,10.0,8.0,Geschlecht
2018-10-22,5.0,2.0,4.0,24.0,10.0,8.0,Geschlecht
2018-10-23,7.0,2.0,4.0,22.0,10.0,8.0,Geschlecht
2018-10-24,6.0,2.0,4.0,23.0,7.0,8.0,Geschlecht
2018-10-25,6.0,2.0,4.0,22.0,8.0,8.0,Geschlecht
2018-10-26,5.0,2.0,4.0,22.0,9.0,8.0,Geschlecht
2018-10-27,5.0,2.0,4.0,21.0,10.0,8.0,Geschlecht
2018-10-28,5.0,2.0,4.0,19.0,10.0,8.0,Geschlecht
2018-10-29,5.0,2.0,4.0,18.0,10.0,8.0,Geschlecht
2018-10-30,5.0,2.0,4.0,19.0,9.0,8.0,Geschlecht
2018-10-31,4.0,2.0,3.0,18.0,9.0,4.0,Geschlecht
2018-11-01,5.0,2.0,3.0,18.0,9.0,4.0,Geschlecht
2018-11-02,5.0,2.0,3.0,18.0,9.0,4.0,Geschlecht
2018-11-03,5.0,2.0,3.0,19.0,9.0,4.0,Geschlecht
2018-11-04,5.0,2.0,3.0,19.0,8.0,4.0,Geschlecht
2018-11-05,4.0,2.0,2.0,19.0,8.0,4.0,Geschlecht
2018-11-06,5.0,2.0,2.0,18.0,8.0,5.0,Geschlecht
2018-11-07,5.0,2.0,1.0,16.0,8.0,6.0,Geschlecht
2018-11-08,5.0,2.0,1.0,13.0,9.0,6.0,Geschlecht
2018-11-09,5.0,2.0,2.0,13.0,9.0,6.0,Geschlecht
2018-11-10,5.0,0.0,1.0,11.0,7.0,4.0,Geschlecht
2018-11-11,4.0,0.0,1.0,9.0,7.0,3.0,Geschlecht
2018-11-12,5.0,0.0,1.0,10.0,8.0,5.0,Geschlecht
2018-11-13,6.0,0.0,1.0,10.0,8.0,5.0,Geschlecht
2018-11-14,7.0,0.0,1.0,9.0,8.0,5.0,Geschlecht
2018-11-15,10.0,0.0,1.0,9.0,8.0,4.0,Geschlecht
2018-11-16,10.0,0.0,1.0,9.0,10.0,4.0,Geschlecht
2018-11-17,10.0,0.0,1.0,9.0,10.0,4.0,Geschlecht
2018-11-18,10.0,0.0,1.0,8.0,7.0,4.0,Geschlecht
2018-11-19,10.0,0.0,1.0,7.0,7.0,4.0,Geschlecht
2018-11-20,10.0,0.0,1.0,8.0,7.0,4.0,Geschlecht
2018-11-21,10.0,0.0,1.0,8.0,8.0,5.0,Geschlecht
2018-11-22,8.0,0.0,1.0,10.0,11.0,5.0,Geschlecht
2018-11-23,8.0,0.0,1.0,9.0,11.0,5.0,Geschlecht
2018-11-24,8.0,0.0,1.0,9.0,10.0,5.0,Geschlecht
2018-11-25,8.0,0.0,1.0,11.0,9.0,7.0,Geschlecht
2018-11-26,9.0,0.0,1.0,12.0,13.0,8.0,Geschlecht
2018-11-27,9.0,0.0,1.0,12.0,13.0,8.0,Geschlecht
2018-11-28,9.0,0.0,1.0,13.0,13.0,8.0,Geschlecht
2018-11-29,9.0,0.0,1.0,12.0,13.0,8.0,Geschlecht
2018-11-30,9.0,0.0,1.0,13.0,13.0,8.0,Geschlecht
2018-12-01,8.0,0.0,1.0,14.0,13.0,8.0,Geschlecht
2018-12-02,8.0,0.0,1.0,14.0,13.0,8.0,Geschlecht
2018-12-03,10.0,0.0,1.0,14.0,13.0,8.0,Geschlecht
2018-12-04,10.0,0.0,1.0,14.0,14.0,8.0,Geschlecht
2018-12-05,10.0,0.0,1.0,14.0,14.0,8.0,Geschlecht
2018-12-06,9.0,0.0,1.0,14.0,15.0,8.0,Geschlecht
2018-12-07,9.0,0.0,1.0,13.0,15.0,7.0,Geschlecht
2018-12-08,9.0,0.0,1.0,13.0,14.0,7.0,Geschlecht
2018-12-09,9.0,0.0,0.0,13.0,14.0,7.0,Geschlecht
2018-12-10,9.0,0.0,0.0,13.0,14.0,7.0,Geschlecht
2018-12-11,9.0,0.0,1.0,13.0,14.0,7.0,Geschlecht
2018-12-12,8.0,0.0,1.0,13.0,14.0,5.0,Geschlecht
2018-12-13,7.0,0.0,1.0,13.0,15.0,5.0,Geschlecht
2018-12-14,6.0,0.0,3.0,13.0,15.0,5.0,Geschlecht
2018-12-15,3.0,0.0,3.0,13.0,15.0,5.0,Geschlecht
2018-12-16,3.0,0.0,3.0,13.0,13.0,5.0,Geschlecht
2018-12-17,3.0,0.0,3.0,13.0,13.0,5.0,Geschlecht
2018-12-18,3.0,0.0,4.0,14.0,13.0,5.0,Geschlecht
2018-12-19,3.0,0.0,4.0,14.0,13.0,5.0,Geschlecht
2018-12-20,4.0,0.0,4.0,14.0,14.0,5.0,Geschlecht
2018-12-21,4.0,1.0,4.0,14.0,13.0,4.0,Geschlecht
2018-12-22,4.0,1.0,4.0,12.0,10.0,4.0,Geschlecht
2018-12-23,4.0,1.0,4.0,12.0,10.0,4.0,Geschlecht
2018-12-24,4.0,1.0,4.0,12.0,10.0,4.0,Geschlecht
2018-12-25,4.0,1.0,4.0,10.0,10.0,2.0,Geschlecht
2018-12-26,3.0,1.0,4.0,8.0,5.0,1.0,Geschlecht
2018-12-27,3.0,1.0,4.0,8.0,5.0,2.0,Geschlecht
2018-12-28,3.0,1.0,4.0,7.0,5.0,3.0,Geschlecht
2018-12-29,4.0,1.0,4.0,7.0,5.0,5.0,Geschlecht
2018-12-30,4.0,1.0,4.0,6.0,5.0,5.0,Geschlecht
2018-12-31,4.0,1.0,5.0,5.0,5.0,5.0,Geschlecht
2019-01-01,4.0,1.0,5.0,6.0,5.0,5.0,Geschlecht
2019-01-02,2.0,1.0,5.0,5.0,5.0,5.0,Geschlecht
2019-01-03,3.0,1.0,5.0,5.0,4.0,5.0,Geschlecht
2019-01-04,3.0,1.0,5.0,6.0,4.0,6.0,Geschlecht
2019-01-05,3.0,1.0,5.0,6.0,3.0,5.0,Geschlecht
2019-01-06,3.0,1.0,6.0,6.0,3.0,5.0,Geschlecht
2019-01-07,4.0,1.0,6.0,7.0,3.0,5.0,Geschlecht
2019-01-08,4.0,1.0,6.0,7.0,3.0,5.0,Geschlecht
2019-01-09,4.0,1.0,6.0,7.0,3.0,6.0,Geschlecht
2019-01-10,4.0,1.0,5.0,8.0,3.0,6.0,Geschlecht
2019-01-11,4.0,1.0,5.0,7.0,2.0,6.0,Geschlecht
2019-01-12,4.0,1.0,5.0,6.0,1.0,6.0,Geschlecht
2019-01-13,4.0,1.0,3.0,6.0,1.0,6.0,Geschlecht
2019-01-14,4.0,1.0,3.0,6.0,2.0,6.0,Geschlecht
2019-01-15,4.0,1.0,3.0,7.0,2.0,6.0,Geschlecht
2019-01-16,5.0,1.0,3.0,8.0,4.0,6.0,Geschlecht
2019-01-17,8.0,1.0,3.0,8.0,5.0,6.0,Geschlecht
2019-01-18,8.0,1.0,3.0,8.0,5.0,6.0,Geschlecht
2019-01-19,8.0,1.0,3.0,7.0,4.0,6.0,Geschlecht
2019-01-20,8.0,0.0,3.0,7.0,4.0,6.0,Geschlecht
2019-01-21,9.0,0.0,3.0,7.0,4.0,6.0,Geschlecht
2019-01-22,9.0,1.0,3.0,7.0,4.0,6.0,Geschlecht
2019-01-23,9.0,2.0,3.0,7.0,4.0,6.0,Geschlecht
2019-01-24,9.0,3.0,3.0,7.0,5.0,6.0,Geschlecht
2019-01-25,9.0,3.0,3.0,7.0,5.0,6.0,Geschlecht
2019-01-26,9.0,3.0,3.0,7.0,6.0,5.0,Geschlecht
2019-01-27,9.0,4.0,3.0,7.0,6.0,4.0,Geschlecht
2019-01-28,8.0,4.0,3.0,7.0,6.0,2.0,Geschlecht
2019-01-29,10.0,5.0,3.0,8.0,6.0,2.0,Geschlecht
2019-01-30,10.0,5.0,2.0,8.0,6.0,2.0,Geschlecht
2019-01-31,14.0,5.0,2.0,7.0,8.0,3.0,Geschlecht
2019-02-01,15.0,6.0,2.0,7.0,9.0,4.0,Geschlecht
2019-02-02,14.0,6.0,2.0,7.0,9.0,4.0,Geschlecht
2019-02-03,14.0,6.0,2.0,6.0,10.0,4.0,Geschlecht
2019-02-04,14.0,6.0,2.0,6.0,11.0,5.0,Geschlecht
2019-02-05,15.0,6.0,1.0,6.0,11.0,5.0,Geschlecht
2019-02-06,14.0,6.0,1.0,5.0,11.0,5.0,Geschlecht
2019-02-07,14.0,6.0,1.0,5.0,11.0,5.0,Geschlecht
2019-02-08,14.0,6.0,1.0,5.0,11.0,4.0,Geschlecht
2019-02-09,15.0,6.0,1.0,4.0,11.0,4.0,Geschlecht
2019-02-10,15.0,6.0,1.0,4.0,11.0,4.0,Geschlecht
2019-02-11,15.0,6.0,1.0,4.0,12.0,4.0,Geschlecht
2019-02-12,15.0,6.0,2.0,4.0,12.0,4.0,Geschlecht
2019-02-13,15.0,6.0,2.0,4.0,12.0,4.0,Geschlecht
2019-02-14,15.0,6.0,2.0,4.0,12.0,4.0,Geschlecht
2019-02-15,15.0,6.0,2.0,3.0,10.0,4.0,Geschlecht
2019-02-16,12.0,6.0,1.0,2.0,9.0,4.0,Geschlecht
2019-02-17,12.0,6.0,2.0,2.0,9.0,4.0,Geschlecht
2019-02-18,11.0,6.0,2.0,2.0,9.0,4.0,Geschlecht
2019-02-19,12.0,13.0,2.0,4.0,10.0,4.0,Geschlecht
2019-02-20,11.0,13.0,2.0,4.0,10.0,4.0,Geschlecht
2019-02-21,12.0,12.0,2.0,4.0,10.0,5.0,Geschlecht
2019-02-22,13.0,11.0,2.0,4.0,11.0,5.0,Geschlecht
2019-02-23,13.0,10.0,2.0,4.0,10.0,5.0,Geschlecht
2019-02-24,13.0,10.0,2.0,4.0,10.0,5.0,Geschlecht
2019-02-25,13.0,10.0,2.0,4.0,9.0,5.0,Geschlecht
2019-02-26,14.0,9.0,2.0,4.0,9.0,5.0,Geschlecht
2019-02-27,14.0,9.0,2.0,4.0,9.0,5.0,Geschlecht
2019-02-28,13.0,8.0,2.0,3.0,9.0,5.0,Geschlecht
2019-03-01,13.0,8.0,2.0,3.0,9.0,5.0,Geschlecht
2019-03-02,9.0,8.0,2.0,3.0,7.0,4.0,Geschlecht
2019-03-03,10.0,11.0,2.0,5.0,6.0,4.0,Geschlecht
2019-03-04,13.0,11.0,3.0,7.0,7.0,5.0,Geschlecht
2019-03-05,13.0,11.0,3.0,7.0,6.0,5.0,Geschlecht
2019-03-06,14.0,11.0,3.0,7.0,5.0,5.0,Geschlecht
2019-03-07,15.0,11.0,3.0,7.0,5.0,7.0,Geschlecht
2019-03-08,16.0,12.0,3.0,10.0,6.0,8.0,Geschlecht
2019-03-09,16.0,12.0,3.0,10.0,6.0,8.0,Geschlecht
2019-03-10,16.0,12.0,4.0,10.0,6.0,9.0,Geschlecht
2019-03-11,15.0,12.0,5.0,10.0,6.0,9.0,Geschlecht
2019-03-12,15.0,12.0,5.0,11.0,6.0,9.0,Geschlecht
2019-03-13,15.0,12.0,5.0,11.0,5.0,9.0,Geschlecht
2019-03-14,16.0,12.0,4.0,12.0,5.0,9.0,Geschlecht
2019-03-15,16.0,12.0,4.0,12.0,4.0,9.0,Geschlecht
2019-03-16,16.0,12.0,4.0,12.0,4.0,9.0,Geschlecht
2019-03-17,15.0,12.0,4.0,12.0,4.0,9.0,Geschlecht
2019-03-18,15.0,12.0,9.0,12.0,6.0,9.0,Geschlecht
2019-03-19,16.0,12.0,9.0,12.0,6.0,9.0,Geschlecht
2019-03-20,17.0,12.0,9.0,12.0,7.0,9.0,Geschlecht
2019-03-21,17.0,5.0,9.0,10.0,6.0,9.0,Geschlecht
2019-03-22,17.0,5.0,9.0,10.0,6.0,9.0,Geschlecht
2019-03-23,16.0,5.0,9.0,10.0,6.0,8.0,Geschlecht
2019-03-24,15.0,5.0,9.0,10.0,5.0,8.0,Geschlecht
2019-03-25,15.0,5.0,9.0,10.0,5.0,8.0,Geschlecht
2019-03-26,15.0,5.0,9.0,10.0,6.0,8.0,Geschlecht
2019-03-27,15.0,5.0,9.0,10.0,6.0,8.0,Geschlecht
2019-03-28,14.0,6.0,11.0,11.0,6.0,8.0,Geschlecht
2019-03-29,14.0,6.0,11.0,11.0,6.0,8.0,Geschlecht
2019-03-30,13.0,6.0,11.0,11.0,6.0,9.0,Geschlecht
2019-03-31,13.0,6.0,11.0,11.0,6.0,9.0,Geschlecht
2019-04-01,13.0,6.0,11.0,12.0,6.0,9.0,Geschlecht
2019-04-02,11.0,2.0,11.0,10.0,8.0,8.0,Geschlecht
2019-04-03,8.0,2.0,10.0,9.0,7.0,9.0,Geschlecht
2019-04-04,8.0,2.0,10.0,9.0,7.0,9.0,Geschlecht
2019-04-05,7.0,2.0,10.0,9.0,7.0,9.0,Geschlecht
2019-04-06,5.0,2.0,10.0,10.0,7.0,7.0,Geschlecht
2019-04-07,4.0,1.0,10.0,8.0,6.0,6.0,Geschlecht
2019-04-08,4.0,1.0,10.0,8.0,6.0,6.0,Geschlecht
2019-04-09,4.0,1.0,9.0,8.0,6.0,5.0,Geschlecht
2019-04-10,4.0,1.0,8.0,9.0,6.0,5.0,Geschlecht
2019-04-11,4.0,1.0,8.0,9.0,8.0,5.0,Geschlecht
2019-04-12,4.0,1.0,8.0,9.0,8.0,5.0,Geschlecht
2019-04-13,3.0,1.0,8.0,8.0,8.0,5.0,Geschlecht
2019-04-14,3.0,1.0,8.0,8.0,8.0,5.0,Geschlecht
2019-04-15,3.0,1.0,8.0,7.0,8.0,5.0,Geschlecht
2019-04-16,3.0,1.0,8.0,7.0,8.0,5.0,Geschlecht
2019-04-17,3.0,1.0,3.0,7.0,8.0,5.0,Geschlecht
2019-04-18,2.0,1.0,3.0,7.0,9.0,5.0,Geschlecht
2019-04-19,1.0,1.0,3.0,7.0,8.0,5.0,Geschlecht
2019-04-20,0.0,1.0,3.0,7.0,8.0,5.0,Geschlecht
2019-04-21,0.0,1.0,3.0,7.0,8.0,5.0,Geschlecht
2019-04-22,0.0,1.0,3.0,7.0,8.0,5.0,Geschlecht
2019-04-23,0.0,1.0,3.0,8.0,8.0,5.0,Geschlecht
2019-04-24,0.0,1.0,3.0,8.0,8.0,5.0,Geschlecht
2019-04-25,0.0,1.0,3.0,8.0,7.0,5.0,Geschlecht
2019-04-26,0.0,1.0,3.0,8.0,7.0,5.0,Geschlecht
2019-04-27,0.0,0.0,1.0,7.0,7.0,5.0,Geschlecht
2019-04-28,0.0,0.0,2.0,7.0,7.0,5.0,Geschlecht
2019-04-29,0.0,0.0,2.0,7.0,8.0,4.0,Geschlecht
2019-04-30,0.0,0.0,2.0,7.0,8.0,4.0,Geschlecht
2019-05-01,0.0,0.0,2.0,6.0,8.0,4.0,Geschlecht
2019-05-02,0.0,0.0,2.0,6.0,8.0,4.0,Geschlecht
2019-05-03,0.0,0.0,2.0,5.0,8.0,2.0,Geschlecht
2019-05-04,0.0,0.0,2.0,5.0,8.0,2.0,Geschlecht
2019-05-05,0.0,0.0,2.0,5.0,8.0,1.0,Geschlecht
2019-05-06,0.0,0.0,2.0,4.0,8.0,1.0,Geschlecht
2019-05-07,0.0,0.0,2.0,3.0,8.0,1.0,Geschlecht
2019-05-08,0.0,0.0,2.0,3.0,8.0,1.0,Geschlecht
