,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2021-01-26,4.0,11.0,5.0,18.0,28.0,22.0,Frauen
2021-01-27,4.0,9.0,5.0,21.0,28.0,21.0,Frauen
2021-01-28,3.0,9.0,9.0,24.0,27.0,22.0,Frauen
2021-01-29,6.0,7.0,10.0,26.0,25.0,23.0,Frauen
2021-01-30,5.0,3.0,11.0,19.0,18.0,19.0,Frauen
2021-01-31,5.0,3.0,10.0,19.0,17.0,18.0,Frauen
2021-02-01,7.0,2.0,8.0,17.0,15.0,18.0,Frauen
2021-02-02,9.0,4.0,8.0,18.0,16.0,16.0,Frauen
2021-02-03,11.0,4.0,7.0,18.0,15.0,19.0,Frauen
2021-02-04,11.0,4.0,7.0,18.0,14.0,16.0,Frauen
2021-02-05,11.0,2.0,7.0,18.0,15.0,14.0,Frauen
2021-02-06,13.0,2.0,9.0,20.0,15.0,14.0,Frauen
2021-02-07,13.0,3.0,10.0,19.0,15.0,17.0,Frauen
2021-02-08,13.0,3.0,10.0,17.0,13.0,18.0,Frauen
2021-02-09,13.0,3.0,10.0,17.0,15.0,18.0,Frauen
2021-02-10,13.0,3.0,11.0,17.0,15.0,21.0,Frauen
2021-02-11,13.0,4.0,8.0,15.0,14.0,21.0,Frauen
2021-02-12,12.0,4.0,7.0,16.0,14.0,19.0,Frauen
2021-02-13,12.0,4.0,7.0,21.0,11.0,18.0,Frauen
2021-02-14,13.0,4.0,7.0,22.0,15.0,19.0,Frauen
2021-02-15,10.0,4.0,9.0,26.0,17.0,19.0,Frauen
2021-02-16,10.0,2.0,9.0,25.0,19.0,18.0,Frauen
2021-02-17,8.0,2.0,9.0,30.0,20.0,15.0,Frauen
2021-02-18,12.0,3.0,9.0,32.0,21.0,17.0,Frauen
2021-02-19,12.0,3.0,9.0,33.0,22.0,18.0,Frauen
2021-02-20,12.0,6.0,8.0,31.0,24.0,23.0,Frauen
2021-02-21,12.0,5.0,8.0,32.0,24.0,21.0,Frauen
2021-02-22,12.0,5.0,8.0,34.0,25.0,20.0,Frauen
2021-02-23,12.0,5.0,8.0,33.0,25.0,19.0,Frauen
2021-02-24,12.0,7.0,7.0,31.0,26.0,18.0,Frauen
2021-02-25,12.0,6.0,6.0,34.0,25.0,23.0,Frauen
2021-02-26,9.0,8.0,6.0,32.0,29.0,22.0,Frauen
2021-02-27,9.0,8.0,7.0,27.0,32.0,22.0,Frauen
2021-02-28,9.0,8.0,7.0,26.0,29.0,25.0,Frauen
2021-03-01,9.0,9.0,6.0,26.0,30.0,29.0,Frauen
2021-03-02,7.0,9.0,6.0,31.0,31.0,29.0,Frauen
2021-03-03,8.0,9.0,6.0,30.0,30.0,28.0,Frauen
2021-03-04,4.0,9.0,6.0,32.0,32.0,30.0,Frauen
2021-03-05,10.0,9.0,8.0,33.0,34.0,33.0,Frauen
2021-03-06,9.0,6.0,7.0,37.0,36.0,29.0,Frauen
2021-03-07,12.0,6.0,8.0,40.0,40.0,31.0,Frauen
2021-03-08,18.0,22.0,29.0,89.0,86.0,64.0,Frauen
2021-03-09,20.0,23.0,29.0,92.0,84.0,73.0,Frauen
2021-03-10,20.0,25.0,32.0,107.0,96.0,86.0,Frauen
2021-03-11,24.0,27.0,32.0,105.0,96.0,83.0,Frauen
2021-03-12,24.0,25.0,33.0,105.0,93.0,84.0,Frauen
2021-03-13,25.0,26.0,32.0,105.0,92.0,88.0,Frauen
2021-03-14,25.0,28.0,33.0,106.0,92.0,85.0,Frauen
2021-03-15,25.0,27.0,32.0,103.0,92.0,91.0,Frauen
2021-03-16,25.0,28.0,32.0,97.0,92.0,93.0,Frauen
2021-03-17,26.0,28.0,33.0,92.0,93.0,95.0,Frauen
2021-03-18,26.0,27.0,33.0,88.0,92.0,92.0,Frauen
2021-03-19,20.0,27.0,31.0,87.0,88.0,89.0,Frauen
2021-03-20,19.0,27.0,31.0,95.0,89.0,96.0,Frauen
2021-03-21,16.0,28.0,29.0,96.0,86.0,95.0,Frauen
2021-03-22,10.0,12.0,9.0,45.0,44.0,65.0,Frauen
2021-03-23,8.0,12.0,9.0,43.0,47.0,56.0,Frauen
2021-03-24,8.0,8.0,6.0,29.0,39.0,43.0,Frauen
2021-03-25,4.0,8.0,5.0,26.0,42.0,39.0,Frauen
2021-03-26,4.0,8.0,4.0,26.0,45.0,40.0,Frauen
2021-03-27,4.0,7.0,3.0,27.0,45.0,36.0,Frauen
2021-03-28,3.0,5.0,2.0,26.0,44.0,35.0,Frauen
2021-03-29,3.0,6.0,2.0,26.0,40.0,25.0,Frauen
2021-03-30,3.0,5.0,2.0,26.0,36.0,26.0,Frauen
2021-03-31,1.0,5.0,2.0,28.0,37.0,24.0,Frauen
2021-04-01,1.0,5.0,3.0,28.0,37.0,23.0,Frauen
2021-04-02,1.0,5.0,3.0,27.0,37.0,22.0,Frauen
2021-04-03,1.0,5.0,3.0,15.0,32.0,13.0,Frauen
2021-04-04,1.0,4.0,3.0,10.0,31.0,11.0,Frauen
2021-04-05,1.0,5.0,3.0,10.0,27.0,8.0,Frauen
2021-04-06,1.0,6.0,3.0,9.0,25.0,9.0,Frauen
2021-04-07,1.0,7.0,4.0,10.0,18.0,8.0,Frauen
2021-04-08,1.0,5.0,4.0,12.0,16.0,7.0,Frauen
2021-04-09,2.0,5.0,4.0,16.0,12.0,5.0,Frauen
2021-04-10,1.0,5.0,4.0,15.0,9.0,5.0,Frauen
2021-04-11,1.0,5.0,4.0,15.0,9.0,5.0,Frauen
2021-04-12,1.0,4.0,4.0,15.0,10.0,5.0,Frauen
2021-04-13,1.0,4.0,4.0,17.0,10.0,2.0,Frauen
2021-04-14,1.0,4.0,4.0,18.0,8.0,2.0,Frauen
2021-04-15,1.0,4.0,3.0,19.0,8.0,4.0,Frauen
2021-04-16,2.0,5.0,3.0,20.0,9.0,4.0,Frauen
2021-04-17,3.0,6.0,3.0,20.0,9.0,4.0,Frauen
2021-04-18,3.0,6.0,3.0,21.0,10.0,4.0,Frauen
2021-04-19,4.0,5.0,2.0,22.0,9.0,4.0,Frauen
2021-04-20,4.0,3.0,2.0,22.0,9.0,3.0,Frauen
2021-04-21,4.0,3.0,1.0,19.0,9.0,2.0,Frauen
2021-04-22,4.0,3.0,1.0,18.0,9.0,2.0,Frauen
2021-04-23,3.0,4.0,1.0,13.0,8.0,2.0,Frauen
2021-04-24,3.0,4.0,1.0,13.0,8.0,3.0,Frauen
2021-04-25,3.0,4.0,1.0,13.0,8.0,3.0,Frauen
2021-04-26,4.0,4.0,2.0,14.0,7.0,3.0,Frauen
2021-04-27,4.0,4.0,2.0,12.0,7.0,3.0,Frauen
2021-04-28,4.0,4.0,1.0,9.0,7.0,4.0,Frauen
2021-04-29,4.0,4.0,1.0,10.0,7.0,2.0,Frauen
2021-04-30,3.0,3.0,1.0,10.0,6.0,2.0,Frauen
2021-05-01,2.0,2.0,1.0,12.0,7.0,3.0,Frauen
2021-05-02,2.0,2.0,4.0,11.0,6.0,3.0,Frauen
2021-05-03,1.0,3.0,4.0,11.0,6.0,3.0,Frauen
2021-05-04,1.0,3.0,4.0,12.0,6.0,3.0,Frauen
2021-05-05,1.0,3.0,4.0,14.0,7.0,4.0,Frauen
2021-05-06,1.0,3.0,5.0,14.0,6.0,4.0,Frauen
2021-05-07,1.0,2.0,5.0,13.0,7.0,6.0,Frauen
2021-05-08,2.0,3.0,5.0,13.0,7.0,6.0,Frauen
2021-05-09,2.0,3.0,5.0,16.0,7.0,7.0,Frauen
2021-05-10,1.0,4.0,4.0,16.0,9.0,8.0,Frauen
2021-05-11,2.0,5.0,5.0,19.0,10.0,11.0,Frauen
2021-05-12,2.0,7.0,6.0,19.0,12.0,10.0,Frauen
2021-05-13,3.0,7.0,6.0,18.0,11.0,11.0,Frauen
2021-05-14,3.0,7.0,9.0,17.0,15.0,12.0,Frauen
2021-05-15,4.0,8.0,10.0,20.0,17.0,15.0,Frauen
2021-05-16,4.0,8.0,8.0,21.0,17.0,15.0,Frauen
2021-05-17,4.0,7.0,8.0,20.0,18.0,15.0,Frauen
2021-05-18,4.0,7.0,8.0,20.0,17.0,15.0,Frauen
2021-05-19,4.0,6.0,8.0,19.0,18.0,16.0,Frauen
2021-05-20,4.0,8.0,8.0,18.0,20.0,16.0,Frauen
2021-05-21,4.0,8.0,8.0,20.0,21.0,14.0,Frauen
2021-05-22,4.0,7.0,8.0,20.0,22.0,14.0,Frauen
2021-05-23,4.0,9.0,9.0,17.0,24.0,14.0,Frauen
2021-05-24,5.0,8.0,9.0,15.0,22.0,13.0,Frauen
2021-05-25,4.0,7.0,8.0,12.0,21.0,10.0,Frauen
2021-05-26,4.0,6.0,7.0,12.0,23.0,10.0,Frauen
2021-05-27,3.0,6.0,7.0,14.0,24.0,9.0,Frauen
2021-05-28,5.0,8.0,5.0,17.0,21.0,13.0,Frauen
2021-05-29,4.0,7.0,4.0,12.0,18.0,9.0,Frauen
2021-05-30,4.0,7.0,3.0,12.0,19.0,10.0,Frauen
2021-05-31,5.0,7.0,3.0,12.0,18.0,13.0,Frauen
2021-06-01,6.0,7.0,3.0,11.0,19.0,14.0,Frauen
2021-06-02,7.0,8.0,4.0,10.0,19.0,12.0,Frauen
2021-06-03,7.0,6.0,3.0,10.0,18.0,13.0,Frauen
2021-06-04,7.0,6.0,3.0,8.0,17.0,13.0,Frauen
2021-06-05,6.0,6.0,3.0,12.0,16.0,13.0,Frauen
2021-06-06,6.0,4.0,2.0,18.0,14.0,13.0,Frauen
2021-06-07,5.0,5.0,3.0,19.0,17.0,14.0,Frauen
2021-06-08,5.0,7.0,3.0,25.0,19.0,17.0,Frauen
2021-06-09,5.0,7.0,3.0,29.0,16.0,20.0,Frauen
2021-06-10,6.0,7.0,4.0,30.0,14.0,23.0,Frauen
2021-06-11,5.0,8.0,3.0,30.0,13.0,23.0,Frauen
2021-06-12,6.0,10.0,3.0,30.0,13.0,24.0,Frauen
2021-06-13,6.0,11.0,3.0,30.0,15.0,23.0,Frauen
2021-06-14,5.0,11.0,3.0,30.0,17.0,20.0,Frauen
2021-06-15,4.0,13.0,3.0,30.0,16.0,20.0,Frauen
2021-06-16,3.0,13.0,2.0,31.0,15.0,20.0,Frauen
2021-06-17,3.0,13.0,4.0,31.0,16.0,19.0,Frauen
2021-06-18,3.0,15.0,4.0,31.0,16.0,19.0,Frauen
2021-06-19,3.0,15.0,5.0,28.0,19.0,18.0,Frauen
2021-06-20,3.0,15.0,7.0,23.0,21.0,21.0,Frauen
2021-06-21,3.0,14.0,6.0,22.0,18.0,22.0,Frauen
2021-06-22,5.0,12.0,6.0,16.0,18.0,21.0,Frauen
2021-06-23,6.0,12.0,6.0,14.0,17.0,19.0,Frauen
2021-06-24,5.0,12.0,5.0,12.0,17.0,16.0,Frauen
2021-06-25,5.0,10.0,6.0,10.0,17.0,12.0,Frauen
2021-06-26,5.0,9.0,6.0,10.0,17.0,13.0,Frauen
2021-06-27,6.0,10.0,9.0,9.0,16.0,14.0,Frauen
2021-06-28,9.0,10.0,10.0,9.0,14.0,14.0,Frauen
2021-06-29,14.0,8.0,10.0,10.0,14.0,17.0,Frauen
2021-06-30,16.0,8.0,10.0,10.0,14.0,21.0,Frauen
2021-07-01,16.0,9.0,9.0,13.0,12.0,25.0,Frauen
2021-07-02,18.0,8.0,9.0,12.0,11.0,26.0,Frauen
2021-07-03,19.0,8.0,8.0,11.0,8.0,26.0,Frauen
2021-07-04,20.0,8.0,6.0,10.0,6.0,22.0,Frauen
2021-07-05,20.0,9.0,6.0,10.0,13.0,20.0,Frauen
2021-07-06,18.0,10.0,6.0,12.0,14.0,20.0,Frauen
2021-07-07,17.0,10.0,6.0,11.0,14.0,19.0,Frauen
2021-07-08,17.0,11.0,7.0,13.0,14.0,19.0,Frauen
2021-07-09,17.0,10.0,6.0,13.0,14.0,18.0,Frauen
2021-07-10,16.0,9.0,6.0,14.0,15.0,17.0,Frauen
2021-07-11,16.0,7.0,3.0,15.0,15.0,16.0,Frauen
2021-07-12,13.0,8.0,2.0,17.0,15.0,17.0,Frauen
2021-07-13,8.0,9.0,3.0,16.0,16.0,13.0,Frauen
2021-07-14,6.0,8.0,3.0,15.0,18.0,9.0,Frauen
2021-07-15,8.0,8.0,2.0,12.0,19.0,5.0,Frauen
2021-07-16,6.0,7.0,2.0,12.0,19.0,5.0,Frauen
2021-07-17,5.0,7.0,2.0,14.0,19.0,6.0,Frauen
2021-07-18,4.0,7.0,2.0,15.0,19.0,6.0,Frauen
2021-07-19,4.0,7.0,2.0,15.0,12.0,9.0,Frauen
2021-07-20,5.0,9.0,3.0,14.0,10.0,8.0,Frauen
2021-07-21,5.0,8.0,4.0,14.0,12.0,8.0,Frauen
2021-07-22,5.0,7.0,3.0,11.0,12.0,8.0,Frauen
2021-07-23,4.0,8.0,3.0,10.0,12.0,8.0,Frauen
2021-07-24,4.0,8.0,3.0,9.0,12.0,8.0,Frauen
2021-07-25,4.0,9.0,3.0,9.0,10.0,8.0,Frauen
2021-07-26,4.0,8.0,3.0,7.0,10.0,9.0,Frauen
2021-07-27,4.0,7.0,2.0,7.0,9.0,9.0,Frauen
2021-07-28,4.0,7.0,2.0,9.0,7.0,10.0,Frauen
2021-07-29,2.0,6.0,2.0,9.0,6.0,10.0,Frauen
2021-07-30,2.0,6.0,2.0,9.0,6.0,9.0,Frauen
2021-07-31,3.0,7.0,2.0,7.0,6.0,8.0,Frauen
2021-08-01,3.0,7.0,2.0,6.0,6.0,9.0,Frauen
2021-08-02,3.0,6.0,3.0,6.0,7.0,6.0,Frauen
2021-08-03,2.0,3.0,2.0,6.0,6.0,5.0,Frauen
2021-08-04,2.0,3.0,1.0,7.0,3.0,5.0,Frauen
2021-08-05,3.0,5.0,1.0,6.0,5.0,5.0,Frauen
2021-08-06,4.0,5.0,2.0,6.0,9.0,5.0,Frauen
2021-08-07,4.0,5.0,2.0,7.0,9.0,4.0,Frauen
2021-08-08,5.0,5.0,4.0,9.0,9.0,4.0,Frauen
2021-08-09,5.0,5.0,5.0,10.0,10.0,4.0,Frauen
2021-08-10,5.0,5.0,5.0,12.0,14.0,4.0,Frauen
2021-08-11,5.0,5.0,5.0,11.0,14.0,3.0,Frauen
2021-08-12,6.0,5.0,5.0,12.0,14.0,3.0,Frauen
2021-08-13,6.0,5.0,5.0,15.0,14.0,3.0,Frauen
2021-08-14,6.0,4.0,5.0,16.0,14.0,3.0,Frauen
2021-08-15,6.0,7.0,7.0,19.0,17.0,3.0,Frauen
2021-08-16,6.0,7.0,8.0,29.0,21.0,3.0,Frauen
2021-08-17,8.0,7.0,8.0,32.0,23.0,4.0,Frauen
2021-08-18,8.0,9.0,9.0,31.0,23.0,6.0,Frauen
2021-08-19,9.0,7.0,10.0,33.0,23.0,6.0,Frauen
2021-08-20,8.0,6.0,9.0,33.0,22.0,6.0,Frauen
2021-08-21,8.0,6.0,9.0,33.0,21.0,6.0,Frauen
2021-08-22,7.0,5.0,7.0,31.0,21.0,7.0,Frauen
2021-08-23,7.0,7.0,6.0,30.0,24.0,5.0,Frauen
2021-08-24,7.0,7.0,6.0,28.0,21.0,5.0,Frauen
2021-08-25,8.0,9.0,6.0,28.0,20.0,5.0,Frauen
2021-08-26,8.0,10.0,6.0,30.0,21.0,6.0,Frauen
2021-08-27,8.0,10.0,6.0,28.0,23.0,6.0,Frauen
2021-08-28,7.0,10.0,6.0,29.0,23.0,6.0,Frauen
2021-08-29,7.0,8.0,4.0,34.0,20.0,8.0,Frauen
2021-08-30,7.0,8.0,2.0,26.0,16.0,9.0,Frauen
2021-08-31,5.0,8.0,2.0,25.0,15.0,8.0,Frauen
2021-09-01,5.0,6.0,1.0,25.0,17.0,6.0,Frauen
2021-09-02,3.0,8.0,0.0,25.0,15.0,8.0,Frauen
2021-09-03,3.0,10.0,0.0,26.0,13.0,8.0,Frauen
2021-09-04,3.0,10.0,0.0,25.0,13.0,8.0,Frauen
2021-09-05,3.0,10.0,0.0,24.0,13.0,7.0,Frauen
2017-10-24,,,,,,,Männer
2017-10-25,,,,,,,Männer
2017-10-26,,,,,,,Männer
2017-10-27,,,,,,,Männer
2017-10-28,,,,,,,Männer
2017-10-29,,,,,,,Männer
2017-10-30,,,,,,,Männer
2017-10-31,,,,,,,Männer
2017-11-01,,,,,,,Männer
2017-11-02,,,,,,,Männer
2017-11-03,,,,,,,Männer
2017-11-04,,,,,,,Männer
2017-11-05,,,,,,,Männer
2017-11-06,2.0,1.0,0.0,2.0,1.0,2.0,Männer
2017-11-07,2.0,1.0,0.0,1.0,0.0,1.0,Männer
2017-11-08,2.0,1.0,0.0,1.0,0.0,2.0,Männer
2017-11-09,1.0,1.0,0.0,1.0,0.0,2.0,Männer
2017-11-10,1.0,1.0,0.0,1.0,0.0,2.0,Männer
2017-11-11,1.0,1.0,0.0,1.0,0.0,2.0,Männer
2017-11-12,1.0,0.0,0.0,2.0,0.0,4.0,Männer
2017-11-13,2.0,0.0,0.0,3.0,0.0,5.0,Männer
2017-11-14,2.0,0.0,0.0,3.0,0.0,7.0,Männer
2017-11-15,3.0,0.0,0.0,3.0,0.0,7.0,Männer
2017-11-16,3.0,0.0,0.0,4.0,0.0,7.0,Männer
2017-11-17,4.0,0.0,0.0,3.0,0.0,7.0,Männer
2017-11-18,3.0,0.0,0.0,3.0,0.0,7.0,Männer
2017-11-19,3.0,0.0,0.0,3.0,0.0,6.0,Männer
2017-11-20,3.0,0.0,0.0,4.0,0.0,8.0,Männer
2017-11-21,3.0,0.0,0.0,4.0,0.0,8.0,Männer
2017-11-22,5.0,0.0,0.0,4.0,0.0,7.0,Männer
2017-11-23,6.0,0.0,0.0,4.0,0.0,7.0,Männer
2017-11-24,6.0,0.0,0.0,4.0,1.0,7.0,Männer
2017-11-25,6.0,0.0,0.0,4.0,4.0,7.0,Männer
2017-11-26,6.0,0.0,1.0,3.0,4.0,5.0,Männer
2017-11-27,5.0,0.0,1.0,2.0,4.0,4.0,Männer
2017-11-28,5.0,0.0,1.0,2.0,4.0,2.0,Männer
2017-11-29,4.0,0.0,1.0,2.0,4.0,2.0,Männer
2017-11-30,4.0,0.0,1.0,1.0,4.0,2.0,Männer
2017-12-01,3.0,0.0,1.0,1.0,4.0,2.0,Männer
2017-12-02,3.0,1.0,1.0,1.0,5.0,2.0,Männer
2017-12-03,3.0,1.0,1.0,1.0,5.0,2.0,Männer
2017-12-04,3.0,1.0,1.0,0.0,5.0,1.0,Männer
2017-12-05,3.0,1.0,1.0,0.0,5.0,1.0,Männer
2017-12-06,1.0,1.0,1.0,2.0,5.0,2.0,Männer
2017-12-07,0.0,1.0,1.0,2.0,5.0,4.0,Männer
2017-12-08,0.0,1.0,1.0,2.0,4.0,4.0,Männer
2017-12-09,0.0,1.0,1.0,2.0,1.0,4.0,Männer
2017-12-10,0.0,1.0,0.0,2.0,2.0,4.0,Männer
2017-12-11,0.0,1.0,0.0,3.0,2.0,5.0,Männer
2017-12-12,0.0,1.0,0.0,4.0,2.0,5.0,Männer
2017-12-13,1.0,1.0,0.0,4.0,2.0,5.0,Männer
2017-12-14,1.0,1.0,0.0,4.0,2.0,5.0,Männer
2017-12-15,1.0,1.0,0.0,4.0,2.0,5.0,Männer
2017-12-16,1.0,0.0,0.0,4.0,1.0,5.0,Männer
2017-12-17,1.0,0.0,0.0,5.0,1.0,5.0,Männer
2017-12-18,1.0,0.0,0.0,6.0,2.0,4.0,Männer
2017-12-19,1.0,0.0,0.0,6.0,2.0,4.0,Männer
2017-12-20,1.0,0.0,0.0,4.0,2.0,3.0,Männer
2017-12-21,1.0,0.0,0.0,4.0,2.0,1.0,Männer
2017-12-22,1.0,0.0,0.0,5.0,3.0,3.0,Männer
2017-12-23,2.0,0.0,0.0,5.0,3.0,3.0,Männer
2017-12-24,2.0,0.0,0.0,5.0,2.0,3.0,Männer
2017-12-25,2.0,0.0,0.0,4.0,3.0,2.0,Männer
2017-12-26,2.0,0.0,0.0,3.0,3.0,2.0,Männer
2017-12-27,1.0,0.0,0.0,3.0,3.0,2.0,Männer
2017-12-28,2.0,0.0,0.0,3.0,3.0,2.0,Männer
2017-12-29,2.0,0.0,0.0,3.0,3.0,2.0,Männer
2017-12-30,3.0,1.0,0.0,3.0,3.0,2.0,Männer
2017-12-31,3.0,1.0,0.0,2.0,3.0,2.0,Männer
2018-01-01,4.0,1.0,0.0,3.0,2.0,2.0,Männer
2018-01-02,5.0,1.0,0.0,3.0,2.0,3.0,Männer
2018-01-03,7.0,2.0,0.0,3.0,4.0,3.0,Männer
2018-01-04,7.0,2.0,0.0,3.0,4.0,3.0,Männer
2018-01-05,7.0,2.0,0.0,2.0,3.0,1.0,Männer
2018-01-06,6.0,2.0,0.0,2.0,3.0,2.0,Männer
2018-01-07,8.0,2.0,0.0,2.0,3.0,2.0,Männer
2018-01-08,8.0,3.0,0.0,2.0,2.0,2.0,Männer
2018-01-09,10.0,3.0,0.0,2.0,2.0,3.0,Männer
2018-01-10,11.0,3.0,0.0,2.0,2.0,3.0,Männer
2018-01-11,10.0,3.0,0.0,3.0,2.0,3.0,Männer
2018-01-12,10.0,3.0,0.0,3.0,2.0,3.0,Männer
2018-01-13,9.0,2.0,0.0,3.0,2.0,4.0,Männer
2018-01-14,9.0,2.0,0.0,3.0,2.0,5.0,Männer
2018-01-15,8.0,2.0,0.0,1.0,2.0,5.0,Männer
2018-01-16,7.0,2.0,0.0,1.0,2.0,5.0,Männer
2018-01-17,5.0,1.0,0.0,1.0,0.0,5.0,Männer
2018-01-18,5.0,1.0,0.0,1.0,2.0,5.0,Männer
2018-01-19,5.0,1.0,0.0,1.0,3.0,5.0,Männer
2018-01-20,5.0,1.0,0.0,1.0,4.0,4.0,Männer
2018-01-21,3.0,1.0,0.0,1.0,4.0,4.0,Männer
2018-01-22,3.0,0.0,0.0,1.0,4.0,4.0,Männer
2018-01-23,1.0,0.0,0.0,2.0,4.0,3.0,Männer
2018-01-24,1.0,0.0,0.0,2.0,5.0,3.0,Männer
2018-01-25,2.0,0.0,0.0,1.0,5.0,3.0,Männer
2018-01-26,2.0,0.0,0.0,1.0,5.0,3.0,Männer
2018-01-27,2.0,0.0,0.0,2.0,5.0,2.0,Männer
2018-01-28,3.0,0.0,0.0,2.0,5.0,1.0,Männer
2018-01-29,3.0,0.0,0.0,2.0,6.0,1.0,Männer
2018-01-30,4.0,0.0,0.0,3.0,6.0,0.0,Männer
2018-01-31,4.0,0.0,0.0,4.0,6.0,1.0,Männer
2018-02-01,4.0,0.0,0.0,4.0,4.0,1.0,Männer
2018-02-02,4.0,0.0,0.0,4.0,3.0,1.0,Männer
2018-02-03,4.0,0.0,0.0,4.0,3.0,1.0,Männer
2018-02-04,4.0,0.0,0.0,4.0,3.0,1.0,Männer
2018-02-05,4.0,0.0,0.0,5.0,3.0,2.0,Männer
2018-02-06,5.0,0.0,0.0,4.0,3.0,2.0,Männer
2018-02-07,4.0,0.0,1.0,4.0,2.0,2.0,Männer
2018-02-08,4.0,0.0,1.0,4.0,2.0,2.0,Männer
2018-02-09,4.0,0.0,1.0,4.0,3.0,2.0,Männer
2018-02-10,5.0,0.0,3.0,3.0,3.0,3.0,Männer
2018-02-11,4.0,0.0,3.0,3.0,3.0,4.0,Männer
2018-02-12,4.0,0.0,3.0,3.0,2.0,4.0,Männer
2018-02-13,3.0,0.0,4.0,2.0,3.0,4.0,Männer
2018-02-14,3.0,0.0,4.0,3.0,3.0,3.0,Männer
2018-02-15,3.0,0.0,4.0,3.0,3.0,3.0,Männer
2018-02-16,4.0,0.0,4.0,3.0,3.0,3.0,Männer
2018-02-17,6.0,0.0,4.0,3.0,2.0,3.0,Männer
2018-02-18,7.0,0.0,4.0,3.0,2.0,3.0,Männer
2018-02-19,8.0,0.0,4.0,4.0,2.0,2.0,Männer
2018-02-20,7.0,0.0,4.0,4.0,2.0,3.0,Männer
2018-02-21,8.0,0.0,3.0,5.0,4.0,3.0,Männer
2018-02-22,9.0,0.0,3.0,6.0,5.0,3.0,Männer
2018-02-23,10.0,0.0,3.0,6.0,4.0,3.0,Männer
2018-02-24,9.0,0.0,1.0,6.0,4.0,2.0,Männer
2018-02-25,9.0,1.0,1.0,6.0,5.0,1.0,Männer
2018-02-26,9.0,1.0,1.0,7.0,5.0,2.0,Männer
2018-02-27,9.0,1.0,0.0,8.0,5.0,2.0,Männer
2018-02-28,9.0,1.0,0.0,6.0,5.0,2.0,Männer
2018-03-01,9.0,2.0,0.0,7.0,8.0,6.0,Männer
2018-03-02,8.0,2.0,0.0,7.0,9.0,6.0,Männer
2018-03-03,6.0,2.0,0.0,7.0,9.0,6.0,Männer
2018-03-04,5.0,2.0,0.0,7.0,9.0,6.0,Männer
2018-03-05,4.0,2.0,0.0,10.0,9.0,10.0,Männer
2018-03-06,5.0,2.0,0.0,12.0,9.0,9.0,Männer
2018-03-07,4.0,2.0,0.0,14.0,8.0,9.0,Männer
2018-03-08,2.0,2.0,2.0,14.0,17.0,12.0,Männer
2018-03-09,3.0,3.0,2.0,14.0,17.0,14.0,Männer
2018-03-10,3.0,4.0,3.0,15.0,17.0,14.0,Männer
2018-03-11,4.0,3.0,3.0,15.0,16.0,14.0,Männer
2018-03-12,5.0,3.0,3.0,14.0,17.0,13.0,Männer
2018-03-13,5.0,3.0,3.0,14.0,16.0,13.0,Männer
2018-03-14,5.0,3.0,3.0,15.0,16.0,13.0,Männer
2018-03-15,5.0,2.0,3.0,17.0,13.0,9.0,Männer
2018-03-16,6.0,2.0,3.0,17.0,13.0,9.0,Männer
2018-03-17,6.0,2.0,3.0,19.0,14.0,9.0,Männer
2018-03-18,6.0,2.0,3.0,20.0,15.0,11.0,Männer
2018-03-19,6.0,2.0,4.0,15.0,15.0,7.0,Männer
2018-03-20,5.0,2.0,4.0,13.0,15.0,8.0,Männer
2018-03-21,6.0,2.0,4.0,10.0,14.0,8.0,Männer
2018-03-22,6.0,2.0,2.0,9.0,5.0,5.0,Männer
2018-03-23,4.0,1.0,2.0,9.0,5.0,3.0,Männer
2018-03-24,5.0,0.0,1.0,9.0,5.0,5.0,Männer
2018-03-25,4.0,1.0,1.0,9.0,5.0,5.0,Männer
2018-03-26,3.0,1.0,1.0,9.0,4.0,5.0,Männer
2018-03-27,3.0,1.0,1.0,8.0,4.0,7.0,Männer
2018-03-28,4.0,1.0,1.0,10.0,5.0,9.0,Männer
2018-03-29,5.0,1.0,1.0,10.0,6.0,9.0,Männer
2018-03-30,4.0,1.0,1.0,11.0,5.0,9.0,Männer
2018-03-31,4.0,1.0,1.0,9.0,5.0,9.0,Männer
2018-04-01,4.0,1.0,1.0,9.0,4.0,7.0,Männer
2018-04-02,4.0,1.0,0.0,9.0,4.0,7.0,Männer
2018-04-03,4.0,1.0,0.0,9.0,4.0,6.0,Männer
2018-04-04,4.0,1.0,0.0,9.0,4.0,6.0,Männer
2018-04-05,5.0,1.0,0.0,11.0,3.0,6.0,Männer
2018-04-06,5.0,3.0,0.0,12.0,3.0,6.0,Männer
2018-04-07,5.0,4.0,0.0,12.0,3.0,4.0,Männer
2018-04-08,6.0,3.0,0.0,12.0,3.0,5.0,Männer
2018-04-09,6.0,3.0,0.0,13.0,6.0,5.0,Männer
2018-04-10,6.0,3.0,0.0,13.0,6.0,3.0,Männer
2018-04-11,5.0,3.0,0.0,10.0,5.0,1.0,Männer
2018-04-12,4.0,3.0,1.0,7.0,4.0,1.0,Männer
2018-04-13,4.0,5.0,1.0,7.0,4.0,1.0,Männer
2018-04-14,4.0,5.0,1.0,7.0,3.0,1.0,Männer
2018-04-15,4.0,5.0,1.0,6.0,3.0,1.0,Männer
2018-04-16,4.0,5.0,1.0,8.0,3.0,1.0,Männer
2018-04-17,4.0,6.0,1.0,8.0,4.0,1.0,Männer
